기업명,연도,보고서유형,평균급여,남성직원수,여성직원수,정규직수,계약직수,남성정규직수,남성계약직수,여성정규직수,여성계약직수,평균급여증감율,남성직원수증감율,여성직원수증감율,정규직수증감율,계약직수증감율,남성정규직수증감율,남성계약직수증감율,여성정규직수증감율,여성계약직수증감율,매출액,매출액증감율,영업이익,영업이익증감율
SH에너지화학,2021,사업보고서,33276315.789473683,142.0,10.0,151.0,1.0,141.0,1.0,10.0,0.0,0.1248733193703128,-0.046979865771812,0.1111111111111111,-0.0382165605095541,0.0,-0.0536912751677852,,0.25,-1.0,80199639229.0,34.55859204953351,741380519.0,-286.0167044629975
SH에너지화학,2022,반기보고서,35171052.631578945,142.0,10.0,152.0,0.0,142.0,0.0,10.0,0.0,0.0569395017793594,0.0,0.0,0.0066225165562913,-1.0,0.0070921985815602,-1.0,0.0,,84521029652.0,5.38829159899437,-751897193.0,-201.41852580833728
SH에너지화학,2022,사업보고서,34700636.94267516,148.0,9.0,156.0,1.0,148.0,0.0,8.0,1.0,-0.0133750813156332,0.0422535211267605,-0.1,0.0263157894736842,,0.0422535211267605,,-0.2,,82834844902.0,-1.9949884152412245,1557115495.0,-307.091542500279
SH에너지화학,2023,반기보고서,32202453.98773006,153.0,10.0,162.0,1.0,153.0,0.0,9.0,1.0,-0.0719924236281902,0.0337837837837837,0.1111111111111111,0.0384615384615384,0.0,0.0337837837837837,,0.125,0.0,71253199620.0,-13.981610390774533,-223599490.0,-114.35985260682284
SH에너지화학,2023,사업보고서,35584905.66037736,150.0,9.0,159.0,0.0,150.0,0.0,9.0,0.0,0.1050370780418194,-0.0196078431372549,-0.1,-0.0185185185185185,-1.0,-0.0196078431372549,,0.0,-1.0,62784527274.0,-11.885322190672452,-3892268825.0,1640.7324251947084
SH에너지화학,2024,반기보고서,33711538.461538464,145.0,11.0,154.0,2.0,144.0,1.0,10.0,1.0,-0.0526449955135002,-0.0333333333333333,0.2222222222222222,-0.0314465408805031,,-0.04,,0.1111111111111111,,63332617531.0,0.8729702695826019,-4616967628.0,18.61892987311841
SH에너지화학,2024,사업보고서,35200000.0,139.0,11.0,148.0,2.0,138.0,1.0,10.0,1.0,0.0441528807758128,-0.0413793103448275,0.0,-0.0389610389610389,0.0,-0.0416666666666666,0.0,0.0,0.0,62714650679.0,-0.9757481627812368,-5077428528.0,9.973232153664997
SIMPAC,2016,사업보고서,28235294.11764706,289.0,17.0,306.0,0.0,289.0,0.0,17.0,0.0,0.3499895650099877,0.0823970037453183,0.0625,0.0812720848056537,,0.0823970037453183,,0.0625,,110821481536.0,-29.07546591198589,6731471428.0,-60.01435708497249
SIMPAC,2017,반기보고서,20683848.79725086,274.0,17.0,281.0,10.0,268.0,6.0,13.0,4.0,-0.267447021764032,-0.0519031141868512,0.0,-0.0816993464052287,,-0.0726643598615917,,-0.2352941176470588,,128961135226.0,16.368355158749065,8482369001.0,26.01062177456516
SIMPAC,2017,사업보고서,24990163.93442623,288.0,17.0,297.0,8.0,283.0,5.0,14.0,3.0,0.2081969936730408,0.0510948905109489,0.0,0.0569395017793594,-0.2,0.0559701492537313,-0.1666666666666666,0.0769230769230769,-0.25,101673676836.0,-21.159443379728053,3215546241.0,-62.09141289867354
SIMPAC,2018,반기보고서,21205035.971223023,265.0,13.0,272.0,6.0,261.0,4.0,11.0,2.0,-0.1514647112013878,-0.0798611111111111,-0.2352941176470588,-0.0841750841750841,-0.25,-0.07773851590106,-0.2,-0.2142857142857142,-0.3333333333333333,92493228395.0,-9.02932669171402,2222272966.0,-30.889721389641807
SIMPAC,2018,사업보고서,26699588.477366254,464.0,22.0,486.0,0.0,464.0,0.0,22.0,0.0,0.2591154532159148,0.7509433962264151,0.6923076923076923,0.7867647058823529,-1.0,0.7777777777777778,-1.0,1.0,-1.0,213657580590.0,130.9980787756241,7968298969.0,258.5652658747233
SIMPAC,2019,반기보고서,21549407.114624508,480.0,26.0,502.0,4.0,476.0,4.0,26.0,0.0,-0.1928936607808638,0.0344827586206896,0.1818181818181818,0.0329218106995884,,0.0258620689655172,,0.1818181818181818,,225251180536.0,5.426252564493668,9120722180.0,14.46260005408188
SIMPAC,2019,사업보고서,27855397.14867617,466.0,25.0,464.0,27.0,444.0,22.0,20.0,5.0,0.2926293981318912,-0.0291666666666666,-0.0384615384615384,-0.0756972111553784,5.75,-0.0672268907563025,4.5,-0.2307692307692307,,204833981642.0,-9.064191737160238,2020596716.0,-77.8460885429579
SIMPAC,2020,반기보고서,22813905.930470347,461.0,28.0,468.0,21.0,446.0,15.0,22.0,6.0,-0.1809879497067383,-0.0107296137339055,0.12,0.0086206896551724,-0.2222222222222222,0.0045045045045045,-0.3181818181818182,0.1,0.2,171955856304.0,-16.051108841629105,6066113783.0,200.2139781266476
SIMPAC,2020,사업보고서,26801652.892561983,456.0,28.0,461.0,23.0,438.0,18.0,23.0,5.0,0.1747945737238087,-0.0108459869848156,0.0,-0.0149572649572649,0.0952380952380952,-0.0179372197309417,0.2,0.0454545454545454,-0.1666666666666666,193907446742.0,12.765828922506648,1721264683.0,-71.62491927164697
SIMPAC,2021,반기보고서,22169042.76985744,461.0,30.0,464.0,27.0,439.0,22.0,25.0,5.0,-0.1728479262557047,0.0109649122807017,0.0714285714285714,0.0065075921908893,0.1739130434782608,0.002283105022831,0.2222222222222222,0.0869565217391304,0.0,240286557241.0,23.91816883686209,27799714386.0,1515.07493069269
SIMPAC,2021,사업보고서,41371819.96086106,474.0,37.0,479.0,32.0,450.0,24.0,29.0,8.0,0.8661978503245549,0.0281995661605206,0.2333333333333333,0.0323275862068965,0.1851851851851851,0.0250569476082004,0.0909090909090909,0.16,0.6,372726222330.0,55.11738426389251,78601822077.0,182.7432720552844
SIMPAC,2022,반기보고서,28593495.93495935,462.0,30.0,472.0,20.0,445.0,17.0,27.0,3.0,-0.3088654073712584,-0.0253164556962025,-0.1891891891891892,-0.0146137787056367,-0.375,-0.0111111111111111,-0.2916666666666667,-0.0689655172413793,-0.625,385890261625.0,3.531825373784669,90997017871.0,15.769603638268595
SIMPAC,2022,사업보고서,35375241.7794971,483.0,34.0,497.0,20.0,466.0,17.0,31.0,3.0,0.2371779183617127,0.0454545454545454,0.1333333333333333,0.0529661016949152,0.0,0.047191011235955,0.0,0.1481481481481481,0.0,286338451474.0,-25.79795865585806,27949213260.0,-69.28557230345547
SIMPAC,2023,반기보고서,24103950.103950106,447.0,34.0,457.0,24.0,426.0,21.0,31.0,3.0,-0.3186209085383452,-0.0745341614906832,0.0,-0.0804828973843058,0.2,-0.0858369098712446,0.2352941176470588,0.0,0.0,289960478203.0,1.2649459792614983,16558129330.0,-40.75636700050712
SIMPAC,2023,사업보고서,32952674.897119343,455.0,31.0,466.0,20.0,436.0,19.0,30.0,1.0,0.3671068333202004,0.017897091722595,-0.088235294117647,0.0196936542669584,-0.1666666666666666,0.0234741784037558,-0.0952380952380952,-0.032258064516129,-0.6666666666666666,319489159977.0,10.183691914498466,944159277.0,-94.29791096455943
SIMPAC,2024,반기보고서,28561521.25279642,408.0,39.0,433.0,14.0,394.0,14.0,39.0,0.0,-0.1332563641049604,-0.1032967032967032,0.2580645161290322,-0.0708154506437768,-0.3,-0.0963302752293578,-0.2631578947368421,0.3,-1.0,349337372088.0,9.342480387487566,15889381634.0,1582.913256382694
SIMPAC,2024,사업보고서,37721854.30463576,415.0,38.0,439.0,14.0,401.0,14.0,38.0,0.0,0.3207228694424835,0.017156862745098,-0.0256410256410256,0.0138568129330254,0.0,0.0177664974619289,0.0,-0.0256410256410256,,435724385912.0,24.72882111285781,8563497366.0,-46.10553410287609
SJG세종,2016,사업보고서,43264588.95705521,798.0,17.0,813.0,2.0,796.0,2.0,17.0,0.0,0.5892496427364197,0.0063051702395964,0.0625,0.0074349442379182,0.0,0.0063211125158027,0.0,0.0625,,546690484605.0,-10.038877331397677,11266691150.0,-6.903473831205861
SJG세종,2017,반기보고서,28217184.59657702,800.0,18.0,813.0,5.0,798.0,2.0,15.0,3.0,-0.3477995451526043,0.0025062656641604,0.0588235294117647,0.0,1.5,0.0025125628140703,0.0,-0.1176470588235294,,529100373053.0,-3.217563145389182,-14997818142.0,-233.1164397987425
SJG세종,2017,사업보고서,39545111.24694376,801.0,17.0,812.0,6.0,797.0,4.0,15.0,2.0,0.4014548868826877,0.00125,-0.0555555555555555,-0.001230012300123,0.2,-0.0012531328320802,1.0,0.0,-0.3333333333333333,506813869834.0,-4.212150350679787,8318893373.0,-155.46735727981465
SJG세종,2018,반기보고서,27685662.16216216,800.0,14.0,807.0,7.0,795.0,5.0,12.0,2.0,-0.2998967182245102,-0.0012484394506866,-0.1764705882352941,-0.0061576354679802,0.1666666666666666,-0.0025094102885821,0.25,-0.2,0.0,522112953213.0,3.018678905534098,-12813143562.0,-254.0246158652141
SJG세종,2018,사업보고서,39509549.76303317,828.0,16.0,836.0,8.0,823.0,5.0,13.0,3.0,0.4270762075913305,0.035,0.1428571428571428,0.0359355638166047,0.1428571428571428,0.0352201257861635,0.0,0.0833333333333333,0.5,577399662882.0,10.589032378678672,13021361963.0,-201.62503760293075
SJG세종,2019,반기보고서,27778457.52427185,811.0,13.0,818.0,6.0,808.0,3.0,10.0,3.0,-0.2969178922341818,-0.0205314009661835,-0.1875,-0.0215311004784689,-0.25,-0.0182260024301336,-0.4,-0.2307692307692307,0.0,578683728563.0,0.2223876741788845,-419549043.0,-103.2220058408033
SJG세종,2019,사업보고서,39514720.28811525,819.0,14.0,829.0,4.0,816.0,3.0,13.0,1.0,0.4224951206735891,0.0098643649815043,0.0769230769230769,0.0134474327628361,-0.3333333333333333,0.0099009900990099,0.0,0.3,-0.6666666666666666,643019275559.0,11.117566266423186,13587922557.0,-3338.697068604683
SJG세종,2020,반기보고서,27214200.242718447,806.0,18.0,815.0,9.0,803.0,3.0,12.0,6.0,-0.3112895638817516,-0.0158730158730158,0.2857142857142857,-0.0168878166465621,1.25,-0.0159313725490196,0.0,-0.0769230769230769,5.0,481008588538.0,-25.195308006926886,-12723770335.0,-193.64029182257283
SJG세종,2020,사업보고서,35838734.718826406,800.0,18.0,809.0,9.0,797.0,3.0,12.0,6.0,0.3169130233182427,-0.0074441687344913,0.0,-0.007361963190184,0.0,-0.0074719800747198,0.0,0.0,0.0,701765859125.0,45.89466297430987,6557767504.0,-151.53949915270928
SJG세종,2021,반기보고서,27435046.48241206,774.0,22.0,786.0,10.0,772.0,2.0,14.0,8.0,-0.2344861865896123,-0.0325,0.2222222222222222,-0.0284301606922126,0.1111111111111111,-0.0313676286072772,-0.3333333333333333,0.1666666666666666,0.3333333333333333,790432351062.0,12.634768531993595,16659128519.0,154.03658346897075
SJG세종,2021,사업보고서,41357275.81329562,687.0,20.0,697.0,10.0,684.0,3.0,13.0,7.0,0.5074614814233598,-0.1124031007751938,-0.0909090909090909,-0.1132315521628498,0.0,-0.1139896373056994,0.5,-0.0714285714285714,-0.125,797675420539.0,0.9163427416993296,-20817396840.0,-224.9608994627626
SJG세종,2022,반기보고서,27809174.672489084,666.0,21.0,679.0,8.0,664.0,2.0,15.0,6.0,-0.3275868846383509,-0.0305676855895196,0.05,-0.0258249641319942,-0.2,-0.0292397660818713,-0.3333333333333333,0.1538461538461538,-0.1428571428571428,838811384464.0,5.156980253597871,-3515762757.0,-83.11141981861743
SJG세종,2022,사업보고서,48773385.91117917,633.0,20.0,646.0,7.0,630.0,3.0,16.0,4.0,0.7538595260588389,-0.0495495495495495,-0.0476190476190476,-0.04860088365243,-0.125,-0.0512048192771084,0.5,0.0666666666666666,-0.3333333333333333,1020045418371.0,21.606053191899445,35590123024.0,-1112.3016108848326
SJG세종,2023,반기보고서,30696221.183800623,623.0,19.0,637.0,5.0,620.0,3.0,17.0,2.0,-0.3706358373457756,-0.0157977883096366,-0.05,-0.0139318885448916,-0.2857142857142857,-0.0158730158730158,0.0,0.0625,-0.5,946280186402.0,-7.231563481438127,31214400177.0,-12.294767410748358
SJG세종,2023,사업보고서,54555197.389885806,594.0,19.0,608.0,5.0,590.0,4.0,18.0,1.0,0.7772610206065471,-0.0465489566613162,0.0,-0.0455259026687598,0.0,-0.0483870967741935,0.3333333333333333,0.0588235294117647,-0.5,846043888881.0,-10.59266578349528,20649602270.0,-33.84591037179231
SJG세종,2024,반기보고서,17212333.860759493,607.0,25.0,627.0,5.0,603.0,4.0,24.0,1.0,-0.6844969006756715,0.0218855218855218,0.3157894736842105,0.03125,0.0,0.0220338983050847,0.0,0.3333333333333333,0.0,925771741410.0,9.423607164688605,39707694589.0,92.29278157423803
SJG세종,2024,사업보고서,82661727.27272727,591.0,25.0,612.0,4.0,589.0,2.0,23.0,2.0,3.80247059703964,-0.0263591433278418,0.0,-0.0239234449760765,-0.2,-0.0232172470978441,-0.5,-0.0416666666666666,1.0,890823410854.0,-3.775048318365369,20904140297.0,-47.354938347916686
SK,2016,사업보고서,26649830.12457532,3622.0,793.0,4363.0,52.0,3581.0,41.0,782.0,11.0,-0.4268782327616314,0.0249009620826259,0.0153649167733674,0.0234576589256392,0.0,0.0251932436301173,0.0,0.0155844155844155,0.0,41814227000000.0,0.0262180465464577,2100408000000.0,-34.31649733517504
SK,2017,반기보고서,43556054.81914177,3640.0,811.0,4344.0,107.0,3550.0,90.0,794.0,17.0,0.6343839572536814,0.0049696300386526,0.0226986128625472,-0.0043548017419206,1.0576923076923077,-0.0086567997765987,1.195121951219512,0.0153452685421994,0.5454545454545454,45030312000000.0,7.691365429283197,2808977000000.0,33.73482675746807
SK,2017,사업보고서,28158244.680851065,3692.0,820.0,4390.0,122.0,3591.0,101.0,799.0,21.0,-0.3535170988792989,0.0142857142857142,0.0110974106041923,0.0105893186003683,0.1401869158878504,0.0115492957746478,0.1222222222222222,0.0062972292191435,0.2352941176470588,48266056000000.0,7.185701933399884,3052062000000.0,8.653862242375071
SK,2018,반기보고서,51161248.37451235,3073.0,772.0,3721.0,124.0,2975.0,98.0,746.0,26.0,0.8169189505375815,-0.1676598049837486,-0.0585365853658536,-0.1523917995444191,0.0163934426229508,-0.1715399610136452,-0.0297029702970297,-0.0663329161451814,0.238095238095238,49847222000000.0,3.2759378557883414,3215271000000.0,5.3474994937848574
SK,2018,사업보고서,37615637.65182186,3159.0,793.0,3810.0,142.0,3045.0,114.0,765.0,28.0,-0.2647631000622471,0.0279856817442238,0.0272020725388601,0.0239183015318462,0.1451612903225806,0.0235294117647058,0.1632653061224489,0.0254691689008042,0.0769230769230769,51654798000000.0,3.626232169969272,1472846000000.0,-54.19216607247103
SK,2019,반기보고서,57543842.364532016,3214.0,846.0,3937.0,123.0,3115.0,99.0,822.0,24.0,0.529785109511362,0.0174105729661285,0.0668348045397225,0.0333333333333333,-0.1338028169014084,0.0229885057471264,-0.131578947368421,0.0745098039215686,-0.1428571428571428,50696860000000.0,-1.854499556846588,2450254000000.0,66.36185996363503
SK,2019,사업보고서,34602300.53842389,3231.0,855.0,3956.0,130.0,3132.0,99.0,824.0,31.0,-0.398679352706007,0.0052893590541381,0.0106382978723404,0.0048260096520193,0.056910569105691,0.0054574638844301,0.0,0.0024330900243309,0.2916666666666667,48567714000000.0,-4.199759117231324,1499610000000.0,-38.79777361857179
SK,2020,반기보고서,59917023.300047554,3292.0,914.0,4032.0,174.0,3159.0,133.0,873.0,41.0,0.7315907430349351,0.0188796038378211,0.0690058479532163,0.019211324570273,0.3384615384615385,0.0086206896551724,0.3434343434343434,0.0594660194174757,0.3225806451612903,42503190000000.0,-12.48673964765976,-730971000000.0,-148.74407345909935
SK,2020,사업보고서,35920853.08056872,3303.0,917.0,4078.0,142.0,3194.0,109.0,884.0,33.0,-0.4004900260033409,0.0033414337788578,0.0032822757111597,0.0114087301587301,-0.1839080459770115,0.0110794555238999,-0.1804511278195488,0.0126002290950744,-0.1951219512195122,39316949000000.0,-7.496474970466922,566500000000.0,-177.49965456905952
SK,2021,반기보고서,64285648.36179049,3369.0,965.0,4174.0,160.0,3256.0,113.0,918.0,47.0,0.7896470392170508,0.0199818346957311,0.0523446019629225,0.0235409514467876,0.1267605633802817,0.0194113963681903,0.036697247706422,0.0384615384615384,0.4242424242424242,45655521000000.0,16.12172907923247,2762230000000.0,387.5957634598411
SK,2021,사업보고서,37607239.208633095,3438.0,1010.0,4281.0,167.0,3322.0,116.0,959.0,51.0,-0.414997901289182,0.0204808548530721,0.0466321243523316,0.0256348826066123,0.04375,0.0202702702702702,0.0265486725663716,0.0446623093681917,0.0851063829787234,52669495000000.0,15.362816689793114,2173309000000.0,-21.32049105251916
SK,2022,반기보고서,70542099.44751382,3492.0,1033.0,4366.0,159.0,3380.0,112.0,986.0,47.0,0.8757585223464162,0.0157068062827225,0.0227722772277227,0.0198551740247605,-0.0479041916167664,0.0174593618302227,-0.0344827586206896,0.0281543274244004,-0.0784313725490196,64091393000000.0,21.685983509050164,6631121000000.0,205.1163456277961
SK,2022,사업보고서,41752725.68687309,3527.0,1059.0,4422.0,164.0,3417.0,110.0,1005.0,54.0,-0.4081162027515382,0.0100229095074455,0.0251694094869312,0.0128263857077416,0.0314465408805031,0.0109467455621301,-0.0178571428571428,0.0192697768762677,0.1489361702127659,70460248000000.0,9.93714553840326,1373589000000.0,-79.28571956385655
SK,2023,반기보고서,70564526.6594124,3539.0,1056.0,4434.0,161.0,3435.0,104.0,999.0,57.0,0.6900579662418933,0.00340232492203,-0.0028328611898017,0.0027137042062415,-0.0182926829268292,0.0052677787532923,-0.0545454545454545,-0.0059701492537313,0.0555555555555555,64625805000000.0,-8.280474686946887,1825509000000.0,32.90067116146096
SK,2023,사업보고서,44697239.730493374,3543.0,1058.0,4464.0,137.0,3457.0,86.0,1007.0,51.0,-0.3665763543454402,0.0011302627860977,0.0018939393939393,0.006765899864682,-0.1490683229813664,0.0064046579330422,-0.173076923076923,0.008008008008008,-0.1052631578947368,66612073000000.0,3.073490535243623,3230869000000.0,76.98455608819239
SK,2024,반기보고서,69253345.42980267,3391.0,1018.0,4285.0,124.0,3298.0,93.0,987.0,31.0,0.5493875202892365,-0.042901495907423,-0.0378071833648393,-0.0400985663082437,-0.0948905109489051,-0.0459936361006653,0.0813953488372093,-0.0198609731876861,-0.392156862745098,63822613000000.0,-4.187619262352037,2250535000000.0,-30.342734416034816
SK,2024,사업보고서,46856494.09627611,3376.0,1028.0,4261.0,143.0,3266.0,110.0,995.0,33.0,-0.3234046123624265,-0.0044234739015039,0.0098231827111984,-0.0056009334889148,0.1532258064516129,-0.0097028502122498,0.1827956989247312,0.0081053698074974,0.064516129032258,60867826000000.0,-4.629686659805044,104755000000.0,-95.345328999549
SKC,2016,사업보고서,43352619.23377639,1150.0,129.0,1255.0,24.0,1129.0,21.0,126.0,3.0,0.2019619128941883,-0.1008600469116497,-0.0979020979020979,-0.1118188251946213,1.6666666666666667,-0.1131186174391201,2.5,-0.1,0.0,1212004591874.0,5.627247649514866,63953548742.0,-25.066753102064084
SKC,2017,반기보고서,49078633.83637808,1134.0,125.0,1242.0,17.0,1121.0,13.0,121.0,4.0,0.1320800150903108,-0.0139130434782608,-0.0310077519379844,-0.0103585657370517,-0.2916666666666667,-0.0070859167404783,-0.3809523809523809,-0.0396825396825396,0.3333333333333333,1202165344249.0,-0.8118160352665469,82016542969.0,28.24392794818835
SKC,2017,사업보고서,40030869.21202274,1108.0,123.0,1214.0,17.0,1099.0,9.0,115.0,8.0,-0.1843524140162382,-0.0229276895943562,-0.016,-0.0225442834138486,0.0,-0.0196253345227475,-0.3076923076923077,-0.0495867768595041,1.0,1451379071134.0,20.73040352370874,93678194700.0,14.21865797904672
SKC,2018,반기보고서,53424590.163934425,1098.0,122.0,1208.0,12.0,1092.0,6.0,116.0,6.0,0.3345848145582872,-0.0090252707581227,-0.008130081300813,-0.0049423393739703,-0.2941176470588235,-0.0063694267515923,-0.3333333333333333,0.008695652173913,-0.25,1364695745053.0,-5.97248009186684,94265016546.0,0.6264230943810022
SKC,2018,사업보고서,47517241.37931035,1093.0,125.0,1212.0,6.0,1088.0,5.0,124.0,1.0,-0.1105735910466932,-0.0045537340619307,0.0245901639344262,0.0033112582781456,-0.5,-0.0036630036630036,-0.1666666666666666,0.0689655172413793,-0.8333333333333334,1403138602230.0,2.816954424922532,106864135205.0,13.36563565217411
SKC,2019,반기보고서,59690343.17637669,1125.0,128.0,1229.0,24.0,1108.0,17.0,121.0,7.0,0.2561828389803512,0.0292772186642269,0.024,0.014026402640264,3.0,0.0183823529411764,2.4,-0.0241935483870967,6.0,1243060918794.0,-11.40854390162094,84457213456.0,-20.96767236829856
SKC,2019,사업보고서,41874698.79518072,1121.0,124.0,1219.0,26.0,1100.0,21.0,119.0,5.0,-0.2984677827794222,-0.0035555555555555,-0.03125,-0.0081366965012205,0.0833333333333333,-0.0072202166064981,0.2352941176470588,-0.0165289256198347,-0.2857142857142857,1296705580366.0,4.3155295738880834,70623596184.0,-16.379438423228294
SKC,2020,반기보고서,50115034.16856492,782.0,96.0,855.0,23.0,764.0,18.0,91.0,5.0,0.1967855437883786,-0.3024085637823372,-0.2258064516129032,-0.298605414273995,-0.1153846153846153,-0.3054545454545455,-0.1428571428571428,-0.2352941176470588,0.0,1313443355581.0,1.2907922560397789,80136100124.0,13.469299857255198
SKC,2020,사업보고서,40797714.28571428,779.0,96.0,855.0,20.0,764.0,15.0,91.0,5.0,-0.1859186576928447,-0.0038363171355498,0.0,0.0,-0.1304347826086956,0.0,-0.1666666666666666,0.0,0.0,1388741164153.0,5.732855417940129,110652158459.0,38.08028876845822
SKC,2021,반기보고서,60898496.2406015,702.0,96.0,789.0,9.0,694.0,8.0,95.0,1.0,0.4926938262795203,-0.0988446726572528,0.0,-0.0771929824561403,-0.55,-0.0916230366492146,-0.4666666666666667,0.0439560439560439,-0.8,1571695231393.0,13.174094061767413,219392840337.0,98.27253565802944
SKC,2021,사업보고서,55187250.996015936,666.0,87.0,747.0,6.0,663.0,3.0,84.0,3.0,-0.0937830258077511,-0.0512820512820512,-0.09375,-0.053231939163498,-0.3333333333333333,-0.0446685878962536,-0.625,-0.1157894736842105,2.0,1824361514801.0,16.076035503655557,245350533352.0,11.831604429354892
SKC,2022,반기보고서,73455678.67036012,633.0,89.0,715.0,7.0,630.0,3.0,85.0,4.0,0.3310262305992196,-0.0495495495495495,0.0229885057471264,-0.0428380187416332,0.1666666666666666,-0.0497737556561085,0.0,0.0119047619047619,0.3333333333333333,2197356875956.0,20.44525485376105,242390952167.0,-1.2062664566349004
SKC,2022,사업보고서,104898305.08474576,116.0,61.0,168.0,9.0,113.0,3.0,55.0,6.0,0.4280489539207397,-0.8167456556082149,-0.3146067415730337,-0.765034965034965,0.2857142857142857,-0.8206349206349206,0.0,-0.3529411764705882,0.5,941553201169.0,-57.15064714923195,-22135009169.0,-109.13194530204645
SKC,2023,반기보고서,73361904.76190476,139.0,71.0,199.0,11.0,134.0,5.0,65.0,6.0,-0.3006378444090514,0.1982758620689655,0.1639344262295081,0.1845238095238095,0.2222222222222222,0.1858407079646017,0.6666666666666666,0.1818181818181818,0.0,1300008654363.0,38.0706531238972,-58650864489.0,164.96878334769485
SKC,2023,사업보고서,43803921.568627454,134.0,70.0,198.0,6.0,130.0,4.0,68.0,2.0,-0.4029064306496323,-0.0359712230215827,-0.0140845070422535,-0.0050251256281407,-0.4545454545454545,-0.0298507462686567,-0.2,0.0461538461538461,-0.6666666666666666,270742926574.0,-79.17375967726437,-157649990244.0,168.79397536172266
SKC,2024,반기보고서,52059782.60869565,118.0,66.0,176.0,8.0,112.0,6.0,64.0,2.0,0.1884731034214314,-0.1194029850746268,-0.0571428571428571,-0.1111111111111111,0.3333333333333333,-0.1384615384615384,0.5,-0.0588235294117647,0.0,887907657932.0,227.95230116171305,-138867291617.0,-11.91417684068956
SKC,2024,사업보고서,74224719.1011236,113.0,65.0,170.0,8.0,108.0,5.0,62.0,3.0,0.4257592979023639,-0.0423728813559322,-0.0151515151515151,-0.034090909090909,0.0,-0.0357142857142857,-0.1666666666666666,-0.03125,0.5,833656687672.0,-6.109978867211751,-137965562967.0,-0.6493456014732351
SK가스,2016,사업보고서,30455331.412103742,277.0,70.0,318.0,29.0,262.0,15.0,56.0,14.0,-0.3704951738297986,0.0297397769516728,0.0294117647058823,0.029126213592233,0.0357142857142857,0.0234375,0.1538461538461538,0.0566037735849056,-0.0666666666666666,2793832122671.0,13.528588397314095,75493616926.0,-28.3024001768387
SK가스,2017,반기보고서,53651948.051948056,308.0,77.0,351.0,34.0,291.0,17.0,60.0,17.0,0.7616602927730862,0.111913357400722,0.1,0.1037735849056603,0.1724137931034483,0.1106870229007633,0.1333333333333333,0.0714285714285714,0.2142857142857142,3358882310703.0,20.22491557194183,74101185830.0,-1.8444355333575848
SK가스,2017,사업보고서,28913612.565445025,303.0,79.0,346.0,36.0,286.0,17.0,60.0,19.0,-0.4610892313276368,-0.0162337662337662,0.0259740259740259,-0.0142450142450142,0.0588235294117647,-0.0171821305841924,0.0,0.0,0.1176470588235294,3330801623235.0,-0.8360128420850454,51337821446.0,-30.719298387778583
SK가스,2018,반기보고서,44567357.51295337,305.0,81.0,364.0,22.0,297.0,8.0,67.0,14.0,0.5413970638250963,0.0066006600660066,0.0253164556962025,0.0520231213872832,-0.3888888888888889,0.0384615384615384,-0.5294117647058824,0.1166666666666666,-0.2631578947368421,3424007078979.0,2.798289009282857,124453716586.0,142.42110997426605
SK가스,2018,사업보고서,44544086.02150538,381.0,84.0,440.0,25.0,371.0,10.0,69.0,15.0,-0.0005221644886894,0.2491803278688524,0.037037037037037,0.2087912087912088,0.1363636363636363,0.2491582491582491,0.25,0.0298507462686567,0.0714285714285714,3435156697473.0,0.3256307080219206,-21454664026.0,-117.23907056738992
SK가스,2019,반기보고서,48788583.50951374,384.0,89.0,442.0,31.0,371.0,13.0,71.0,18.0,0.0952875649072509,0.0078740157480314,0.0595238095238095,0.0045454545454545,0.24,0.0,0.3,0.0289855072463768,0.2,2564524120933.0,-25.34477036172651,74481307303.0,-447.15671712565273
SK가스,2019,사업보고서,33434689.507494647,379.0,88.0,431.0,36.0,363.0,16.0,68.0,20.0,-0.3147025983860568,-0.0130208333333333,-0.0112359550561797,-0.0248868778280542,0.1612903225806451,-0.0215633423180593,0.2307692307692307,-0.0422535211267605,0.1111111111111111,2366549507100.0,-7.719740758803034,115097044619.0,54.53145062393938
SK가스,2020,반기보고서,58494989.97995992,405.0,94.0,459.0,40.0,385.0,20.0,74.0,20.0,0.7495299295914745,0.0686015831134564,0.0681818181818181,0.0649651972157772,0.1111111111111111,0.0606060606060606,0.25,0.088235294117647,0.0,2266508621440.0,-4.227288943665132,142046571900.0,23.41461274719057
SK가스,2020,사업보고서,35846601.941747576,414.0,101.0,475.0,40.0,393.0,21.0,82.0,19.0,-0.3871850913381054,0.0222222222222222,0.0744680851063829,0.0348583877995642,0.0,0.0207792207792207,0.05,0.1081081081081081,-0.05,2145810361780.0,-5.325294530903473,48140283835.0,-66.10950676874448
SK가스,2021,반기보고서,78628623.1884058,450.0,102.0,510.0,42.0,426.0,24.0,84.0,18.0,1.1934749440457713,0.0869565217391304,0.0099009900990099,0.0736842105263157,0.05,0.0839694656488549,0.1428571428571428,0.024390243902439,-0.0526315789473684,2850326185358.0,32.83215684509919,82201030980.0,70.7531082736085
SK가스,2021,사업보고서,21470790.37800687,470.0,112.0,531.0,51.0,440.0,30.0,91.0,21.0,-0.7269341684063361,0.0444444444444444,0.0980392156862745,0.0411764705882352,0.2142857142857142,0.0328638497652582,0.25,0.0833333333333333,0.1666666666666666,3644187000594.0,27.85157780586756,23261333538.0,-71.70189563235573
